ArticleName,ArticleLink
EAD: How to Request Additional EAD Administrative Accounts (Shared Functional Accounts in CyberA rk),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a596e848db2614549cde83aa1396194d
Issues Using Contact Groups Created in Previous Versions of Outlook,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b4ec56511b9aff40ec6a7661cd4bcbd0
SIMBA: Funds Management FAQs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9b6eba321b10bcd413b599ba234bcbca
Using Kaltura Capture on a Penn State Lab Computer,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=812db6d5dbc33c146ff9e1f5ca96192f
VM Hosting: Log in to the Portal,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e99ad7bbdbc9f8d029b24a281396196a
Canvas: Moderate Quiz Deadlines/Attempts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=158f4b571bef68d413b599ba234bcb0b
Support for Cloud Computing at Penn State,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=62cbaf4fdb4e5850816667e8139619b5
Canvas LTI: Packback,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=38d7e784db9e78506ff9e1f5ca961953
SIMBA: Non-PO Invoice to Issue Check (not ACH),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7e73854ddb78f0d02c4f9e74f39619a8
SIMBA: Shop OnLion - Find Orders that Require Goods Confirmation,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b6fa4dc9db3cf0d02c4f9e74f39619e4
SIMBA: General Ledger Line Item Display GL View,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=80f27011db77e4107fb5266e1396197d
Enterprise Network Requirements,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8873b0561b14ec1413b599ba234bcb51
How do I get access to DIMC?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b6feb9eddb30d01c7fb5266e1396191e
Kaltura: Adding a YouTube Video to My Media,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=254513371bbb2c9013b599ba234bcbf0
2FA: Use the Phone Call Method of Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=106eb91edb10fcd42c4f9e74f396197e
Service Management Oﬀice: ServiceNow Process Managers,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=509e8a131b6234d4108915ff034bcb92
Manually Install RADIUS Server Certificates,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=642401931b017f0840a242a2cd4bcb16
"PASS: Connect to your PASS Space from a computer running Red Hat, Fedora, CentOS, or Scientific Li nux",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b67c7caadbd3a41429b24a2813961924
SIMBA: Non-PO FAQs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=44d63cc9db34f0d02c4f9e74f3961922
PASS: Information and Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=69a3c922db97a41429b24a2813961929
Log Management Splunk FAQ,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=975a57ce1babb0901b31113fad4bcb64
2FA: Requirements for Using a MAC Device with Touch ID for Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c046486d1bc944107746766dcc4bcb78
Canvas: MyOpenMath,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fb7e231cdbb1a0107fb5266e139619ce
Canvas: Update Zoom meetings to add a passcode,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fbf7528bdb9754907fb5266e13961920
CRCS: Curriculum Consultation Group Management Tool,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f880071e1b20e05013b599ba234bcb84
2FA: Pros and Cons of Using a Duo Token or Security Key for Two-Factor Authentication (2FA),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f2b9bbe41b63085c7746766dcc4bcbed
2FA: Customize My Settings and Devices,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1b3f51f91bc980507746766dcc4bcbaa
Log Management Splunk Setup Tips,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1cba5b021bebb0901b31113fad4bcbca
Oﬀice 365 General: Add a Profile Photo via the Web,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3d538230db1f18107fb5266e13961969
Canvas: Libraries Automatic Integration,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=50a4dedc1bfc005cd4eeea0dad4bcbd4
Zoom: Preventing Unwanted Meeting Attendees,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a4ff0d291bb66810108915ff034bcbed
Downloading Software through the Yammer/Oﬀice 365 Interface,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=76b0435e1b20e05013b599ba234bcbd4
Zoom: Overview of Meeting Privacy Settings,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e1a86e09db5a50949cde83aa13961974
"2FA: My Enrolled Device Is Not Listed on the 2FA Login, Devices and Settings Screen",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=85ca152fdb54fc182c4f9e74f396198d
LinkedIn Learning: Frequently Asked Questions (FAQs),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=86ed4734dbb0dc587fb5266e13961924
S.T.E.M - Remote Learning iPad Setup,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a055f151db30f4d02c4f9e74f3961996
How to add and update Authorized Payer Access,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=545fac87db34f01029b24a2813961923
Oﬀice 365 Training Resources: OneDrive for Business,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6e4fd91d1b9b64d013b599ba234bcb8b
Box: Transport Layer Security (TLS) 1.0 and 1.1 Apps will be Blocked,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=202deac5db43b4149cde83aa1396190b
Zoom: Set up Closed Captioning in a Zoom Meeting,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a5527154db8e6c102c4f9e74f396198e
Contact Center (previously ACD) - Use of Cisco Finesse - FAQs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=55908cfcdbb4bcd029b24a2813961973
Oﬀice 365 Outlook PC: Assign a Calendar Editor,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b71a6f38db5b5c107fb5266e13961922
Access Account: I Didn't Receive the Automated Email I Was Expecting,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e801f37d1bd53b8c40a242a2cd4bcb59
Canvas LTI: WileyPLUS,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=00e76f8d1b82fb007746766dcc4bcbef
Canvas: New Rich Content Editor (RCE),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=30b6abf9dba9ac907fb5266e139619eb
Canvas: Import Grades with Excel,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b1249c3a1b1f80587746766dcc4bcb83
Video Conferencing: Instruction FAQs for Polycom systems,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d8087f561b45ac9013b599ba234bcbf6
EAD: Onboarding Step 3 - Plan Your Approach,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e1b535181b11b3c840a242a2cd4bcbf0
Oﬀice 365: Create a Direct Download Link from a File in SharePoint or OneDrive,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e3d24d3c1b0b24d0108915ff034bcbd7
Kaltura: Delete Media in MediaSpace,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=68480c241b31f85013b599ba234bcb8e
Turnitin: Feedback Studio for Instructor (Stand-alone Application),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f9a3cffa1b5677c07746766dcc4bcb44
Why am I unable to change the quantity in the License and Media Option price grid?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c91a19c8dbe7105429b24a281396192b
SIMBA: Bank GL Crosswalk,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=96444941dbb8f0d02c4f9e74f3961951
Canvas: Course End Dates,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b6784a01dbe3a0947fb5266e1396192d
CSRS: Adviser Manual,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3604471e1ba0e05013b599ba234bcbe2
Video - PSU Videoconferencing Room Management FAQs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ff38731a1b45ac9013b599ba234bcb95
Canvas LTI: Examity,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8b5924e51b4ef3407746766dcc4bcb0f
WebSSO: Protect multiple sites on one Apache server – Apps using OIDC and Azure SSO,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c1356ccc1b1b70941b31113fad4bcbed
PASS: Access PASS Using PASS Explorer,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0d4b616adb7234909cde83aa13961950
"Canvas: The ""Roll Call"" Attendance Tool",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c37d7087dbb4ec5029b24a28139619b0
Listserv: Add or Remove Listserv Owner,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1b82d3d20f3ae284589549bce1050e9f
LinkedIn Learning: Save a Course or Video to Watch Later,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c27f949bdb389c507fb5266e1396195f
SIMBA: Shopping Cart Workflow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d62b414ddb3cf0d02c4f9e74f396193b
Cable TV - Comcast Channel Lineups by Campus,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=339f6dbedb4c34d029b24a2813961914
Box: Updating Links to Files,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=57f87648db35641429b24a2813961914
Canvas: Setting Discussions to Threaded View,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6ef26746dba0a0102c4f9e74f39619c3
Canvas: Add the Zoom LTI to a Canvas Course,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8ee206671bbfe49013b599ba234bcb74
Canvas LTI: Adobe Creative Cloud and Spark,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f4fe2cbc1bfb7854108915ff034bcbe6
Connect Dreamweaver to personal.psu.edu webspace,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=58f378d3db8814147fb5266e13961947
Canvas LTI: McGraw Hill Campus,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=df299588db6a7c146ff9e1f5ca961915
Kaltura: About the Media Editor,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=496fc35ddbc098107fb5266e139619a7
Oﬀice 365: Embed an O365 File from OneDrive for Business or SharePoint,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c5f9f200db75641429b24a2813961979
2FA: Use a Security Key for Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=688b0dffdbf278d06ff9e1f5ca961917
SIMBA: Departmental Journal Entry Workflow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ff21c5cddb38f0d02c4f9e74f396193f
iTwo: Connecting to iTwo from Oﬀ-Campus,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d523c31b1b1cfb00d4eeea0dad4bcb89
"Oﬀice365: Error Message- ""Stop, you should wait to install Oﬀice 2016""",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=847f9e591b5eff40ec6a7661cd4bcb34
How to Send an email to a UMG,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0d8128d61b03089c7746766dcc4bcb9c
"Emailing a UMG: Under normal circumstances, when a user creates a UMG, the beginning of the UMG is generated with a slash (umg/up...) as shown in the example below. """,umg/up.department@pennstateoﬀice365.onmicrosoft.com
Kaltura: Grant ,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=341338addb17585029b24a28139619bf
Data Warehouse: Connecting to the Data Warehouse,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=84e19b73dbc1ab404222778ebf961930
End-of-Life Transitions for Polycom Conference Equipment - 2020,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=70d328bb1b360810ec6a7661cd4bcb87
Oﬀice 365 Teams PC: Add a Channel,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cd24b5e0db5e2c502c4f9e74f396193a
SIMBA: GM Reporting Matrix,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1630190ddbbcf0d02c4f9e74f3961941
Canvas: Sync Your Time Zone,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=dd6304861bb93f44ec6a7661cd4bcb1f
"Oﬀice365: Resources for Managing Another User's Email and Calendar in Outlook for Windows, Mac a nd on the Web",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b1ef52951b9eff40ec6a7661cd4bcbfa
2FA: Requirements for Using a (Non-Smart) Cell Phone for Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=337244651bc944107746766dcc4bcb19
SIMBA: Cost Share Guide for Research Oﬀices,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a839fa811b8bb014108915ff034bcba6
2FA: Requirements for Using a Duo Hardware Token for Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e27911e6dbbfd41829b24a2813961920
WorkDay: Where to get Information or Support,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8838deee1b6a5c14108915ff034bcb2f
How to Link to Another Knowledge Base Article,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8f651e74dbdb58107fb5266e139619da
Managing Releases in ServiceNow: Creating a Release,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2a3a66141be6c45040a242a2cd4bcb7a
Viewing Your Unoﬀicial Transcript,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6c564dcadb30e4d07fb5266e1396199e
SIMBA: Return to SIMBA - Shop OnLion Error,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a3da0d89db3cf0d02c4f9e74f3961958
"Canvas: Using Canvas Assignment Groups to Weight Assignments and Manage ""Drop Lowest Score"" R ules",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=37e07ecadbe060102c4f9e74f39619dd
ServiceNow: Penn State IT Service Catalog Update,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3fbb7e7fdbf4185429b24a28139619b8
SIMBA: Internal Service Request (ISR) FAQs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=41000fb61b10bcd413b599ba234bcbd8
Starfish: Recording Attendance at Events,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=32a2b64adb4c3c9029b24a28139619dc
PASS: Recover Deleted Files,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3f1d36b61b12ff04ec6a7661cd4bcb6a
Listserv: Change Subscriber's Email Address,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=129da4b60ff2a200589549bce1050ee0
Oﬀice365: Skype for Business Help Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7ed3c3e5db0783844222778ebf961950
2FA: How Can I Get a Duo Token for Use with 2FA?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ee5f6d13db0858147fb5266e139619d8
SIMBA: Journal Entry for Labor Related Charge,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f23fada1dbfbac102c4f9e74f3961984
Cable TV - Service Fees,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=772815ffdbbe20d0816667e8139619e0
Incident Management Training Videos,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2681418b1b8334541b31113fad4bcb90
2FA: Request Duo Two-Factor Authentication (2FA) Integration for a Site,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=dfc6a0e01b73ab00d4eeea0dad4bcbeb
Policy: IPv4 Address Space Allocation,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a910b05e1bd0ec1413b599ba234bcbd7
Box: Mounting Box as a Network Drive,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f495d93d1bd270d01b31113fad4bcbfe
SIMBA: Fund Types-Range,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7074c981dbb8f0d02c4f9e74f3961974
Kaltura: How to Search and Filter Channels in MediaSpace,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d2ebbe591b2f08dcec6a7661cd4bcbff
Canvas: Customize Courses in the Dashboard,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f19aa0d6db9894d87fb5266e13961960
Canvas: Limiting Student Email Access,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=df1aa909dbe760947fb5266e139619d7
VM Hosting: Backups and Snapshots,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=00db3c10dba0a0987fb5266e139619be
CRCS: Curriculum Proposal Life Cycle,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0b8c7e3d1b98281413b599ba234bcba6
Canvas: After Merging Courses,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=54204eb2db1e2c5029b24a2813961917
GlobalProtect Remote Access VPN - Allow agent to manually choose SSL,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a4c60cbf1b4ff094108915ff034bcb6b
WebSSO: Bypass Microsoft Login Prompt for Azure SSO Integrated WebApp,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=122ea052db507cd42c4f9e74f3961993
Canvas: Add Users to Your Roster,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4af2758b1b764094ec6a7661cd4bcba1
ITLD's Top 5: Top Hat Troubles and How to Solve Them,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=694ff03d1b073c14108915ff034bcb3a
SIMBA: Workflow / Approval FAQs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7b30cff61b10bcd413b599ba234bcbb9
2FA: Use a Duo Token Passcode for Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=35b6d326dbdc34182c4f9e74f396199b
Managing Releases in ServiceNow: Keeping Your Gantt Chart Accurate and Manageable,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4a674567dbbef0d09cde83aa139619ab
Canvas: Embed or Link to Box Content,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a51db6091bceffc8ec6a7661cd4bcbd5
